X,Y,Z
2.4174306045510963,4.265542887733501,0.0894462224021554
2.48381738963657,4.273184582050963,0.11594804583489896
2.378352503081502,4.322759770754381,0.09920484764873981
2.463062234142232,4.223872060940085,0.10826070610433818
2.419749952712774,4.321223989648015,0.10078727301955223
2.397330495253241,4.306146769889566,0.09768411843478679
2.4177298540428245,4.262137163363899,0.09278761468827725
2.3827353263260354,4.235869986235785,0.08508119513094425
2.3767762681009716,4.2310356645478535,0.10294958974421024
2.4516884954989484,4.254840426814284,0.08808293966203928
2.44465537387361,4.342821226500482,0.10332853578776122
2.46175565192157,4.38017589038308,0.09843897957354784
2.379717503271511,4.298645419630246,0.0937888002768159
2.4287079256129234,4.218359009422635,0.08372540535777807
2.543179766539467,4.356912260608505,0.10182897229492664
2.427876150732703,4.308801415925888,0.09296214774250984
2.421326178411685,4.253442022772904,0.09873124382644892
2.463990377559724,4.3060658710420485,0.10501146160811185
2.419160064163114,4.3241822959243645,0.0787424272224307
2.440570613370819,4.315479884667472,0.10799584667384625
2.4438544281058956,4.254816398108154,0.1012853321582079
2.3943036492103476,4.163499369972539,0.09299644714593887
2.443817677485137,4.323966813551348,0.09144863164424896
2.4234069031511636,4.212331060608461,0.0931697496548295
2.4675157821127525,4.2467893498301095,0.10577151451259852
2.4537650936590683,4.323479033592469,0.092734704464674
2.4675013497281415,4.3336517195265225,0.11678680733591318
2.4790955857266823,4.240282710987868,0.11392909853160381
2.398969262867614,4.376425312387965,0.1040510230064392
2.444843469075207,4.344473386790307,0.1075879638120532
2.3525612840171464,4.176994431550922,0.08224773632735013
2.3942941968128437,4.290000804073992,0.10643005801737308
2.4137360103995404,4.2297815471888445,0.09268322128802538
2.4573175462757373,4.285471182565972,0.11075744850188493
2.485844711175294,4.351942719096998,0.09987600512802601
2.415613131915745,4.344274400661491,0.10357405070215464
2.3734491449749138,4.2306200136617464,0.09634404401481152
2.454760239099324,4.2922214896024435,0.10532887385040522
2.4518734597607055,4.234655500571119,0.09605306605994701
2.397411127221463,4.169567829330339,0.10213325943052769
2.473472449277968,4.327707767554477,0.10353918173909188
2.4226574874338604,4.297180298247353,0.11459472216665745
2.396733863713975,4.312861480863324,0.09856806438416242
2.4104923453296716,4.362759929803509,0.10245706205070018
2.4244424214411686,4.21323642173209,0.09404052368551492
2.3793774742681744,4.169045669777115,0.09557252315431833
2.484388216760294,4.35614474280717,0.10751850502938032
2.4046814096477367,4.217081273665466,0.10719037827849388
2.3924924422760387,4.317283010344693,0.10126670743525028
2.4322729976811632,4.272724855249762,0.10462649874389171
2.405797655477931,4.250370566838229,0.10615948561578989
2.4152358233328375,4.27140126387367,0.09829014552384616
2.377014268808386,4.227867679046691,0.0808798123896122
2.4070890983607987,4.281863096892313,0.0947411138266325
2.599444665538751,4.285450738420375,0.09620193988829852
2.3823481899490955,4.2373829189401855,0.10484388066828251
2.441184819623444,4.229125281474171,0.10616609442979097
2.5024811484898173,4.381375385376215,0.09812299326062203
2.402761640699051,4.331249486915217,0.1058255019262433
2.431823052485085,4.2985768179260475,0.10787082478404045
2.482559872868127,4.434501227000683,0.10219933342933654
2.4208663828942445,4.241261678354748,0.10295803268998861
2.4868889905278664,4.2827171119384,0.09219878387451172
2.435965376712259,4.241958319978889,0.09406224877387286
2.4175720754279384,4.30585649425042,0.11183902895450593
2.414981521140724,4.2577864441609785,0.10576672430336476
2.5522693577141924,4.269359615702224,0.10952908553183079
2.4811081891149716,4.37600095736104,0.1035946591719985
2.3955880212109895,4.304896111978593,0.10955883603543043
2.4734901330193093,4.325417561748236,0.10404605443775654
2.481730262412353,4.28114837321764,0.10516637766361236
2.4395343789031,4.260259101575688,0.09887678184360266
2.4101569241047693,4.315253009925045,0.09165995334088803
2.420432999178896,4.329979684698967,0.10540223637968302
2.4582951891102782,4.210712149714491,0.09071191184967756
2.383089247643164,4.232260297098627,0.09453004345297814
2.371569585715914,4.177049688711568,0.0930908536091447
2.4505322816763337,4.192560290050253,0.11341615556180477
2.383496369381122,4.285906483816459,0.09387764500081539
2.472813408439246,4.311097654390245,0.0975468625947833
