X,Y,Z
2.4174306045510963,2.830757402111283,0.06335819862782956
2.48381738963657,2.7950739483777967,0.07659910273551941
2.378352503081502,2.8011891007637417,0.06763043795526028
2.463062234142232,2.744679464910273,0.07347646860033273
2.419749952712774,2.809451583770513,0.06782206028699875
2.397330495253241,2.829012964796283,0.06834721839427949
2.4177298540428245,2.738931343857782,0.06406832625716925
2.3827353263260354,2.7527718138718233,0.055093678370118145
2.3767762681009716,2.713559139940123,0.0699370167851448
2.4516884954989484,2.787067167097446,0.06416411378234625
2.44465537387361,2.8111625916045697,0.06730576389282941
2.46175565192157,2.7957316094645384,0.06921157310903073
2.379717503271511,2.747364651631158,0.06158952727168798
2.4287079256129234,2.772782034571532,0.060447336405515674
2.543179766539467,2.7841757387516424,0.06943857786804437
2.427876150732703,2.7960707983868365,0.06046982870995998
2.421326178411685,2.7500684609194854,0.06881768379360437
2.463990377559724,2.7734909525425913,0.07121068461984396
2.419160064163114,2.8315654855776757,0.05984776382893324
2.440570613370819,2.7399495781181233,0.07272214664518833
2.4438544281058956,2.787785658645913,0.0685015035495162
2.3943036492103476,2.8166987935600236,0.07232364317774773
2.443817677485137,2.8610748729789446,0.06478726847469807
2.4234069031511636,2.7313330540992395,0.06555037865042687
2.4675157821127525,2.7730426137683013,0.07670558421313763
2.4537650936590683,2.8337175935490686,0.06381977701932191
2.4675013497281415,2.8087004599089678,0.07828181648999452
2.4790955857266823,2.8067286400219227,0.08165851939469576
2.398969262867614,2.7974280468382378,0.07352251809090377
2.444843469075207,2.7936121603346282,0.07646398132294416
2.3525612840171464,2.7733249456032474,0.056387754917144775
2.3942941968128437,2.84544796165771,0.07539747903496027
2.4137360103995404,2.800943869063187,0.06386187821626663
2.4573175462757373,2.7821859285625505,0.07967099126428366
2.485844711175294,2.866271014258301,0.07301737996935845
2.415613131915745,2.8666546170794,0.07647632122039795
2.3734491449749138,2.7708647825309973,0.062445254750549795
2.454760239099324,2.8935345283201888,0.07385625617951155
2.4518734597607055,2.7568230338175344,0.06490775767713786
2.397411127221463,2.668792630668431,0.07114113110303878
